IID pT_0.1 pT_0.2 pT_0.3 pT_0.4 pT_0.5 pT_0.6 pT_0.7 pT_0.8 pT_0.9 pT_1 pT_1.1
GSP_Buckner_MGH_00406 -0.000170426 -0.000130137 -0.000106887 -0.0000969124 -0.0000840483 -0.0000729766 -0.0000644225 -0.00005868 -0.0000528854 -0.0000478707 -0.0000478707
GSP_Buckner_MGH_00408 -0.000133771 -0.0000908118 -0.0000691605 -0.0000632614 -0.0000547578 -0.0000493836 -0.0000442062 -0.0000406101 -0.0000368105 -0.000033394 -0.000033394
GSP_Buckner_MGH_00411 -0.000105512 -0.0000787974 -0.0000635974 -0.0000629872 -0.0000552333 -0.0000503127 -0.000045472 -0.0000416794 -0.0000378482 -0.0000342827 -0.0000342827
GSP_Buckner_MGH_00412 -0.000157442 -0.000109794 -0.000090004 -0.000084002 -0.000073708 -0.0000645583 -0.0000576019 -0.0000524404 -0.0000475738 -0.0000431249 -0.0000431249
GSP_Buckner_MGH_00414 -0.000116809 -0.0000934263 -0.000072441 -0.0000675177 -0.0000599028 -0.0000538552 -0.0000476561 -0.0000436205 -0.0000394537 -0.0000357115 -0.0000357115
GSP_Buckner_MGH_00416 -0.000124211 -0.0000849822 -0.0000693941 -0.0000671434 -0.0000610177 -0.000054752 -0.0000480544 -0.0000436451 -0.0000393043 -0.000035628 -0.000035628
GSP_Buckner_MGH_00417 -0.000140169 -0.0000997799 -0.0000771386 -0.0000723398 -0.0000636614 -0.0000580801 -0.0000519746 -0.0000484455 -0.0000435985 -0.0000394758 -0.0000394758
GSP_Buckner_MGH_00418 -0.000132957 -0.0000959174 -0.0000736663 -0.0000681086 -0.0000615943 -0.0000547989 -0.0000484731 -0.0000445877 -0.0000401481 -0.0000364077 -0.0000364077
GSP_Buckner_MGH_00420 -0.000142095 -0.000103759 -0.0000839918 -0.0000782763 -0.00006999 -0.000062505 -0.0000558236 -0.0000512916 -0.0000465013 -0.00004201 -0.00004201
GSP_Buckner_MGH_00421 -0.000166353 -0.0001145 -0.0000900909 -0.0000783658 -0.0000687739 -0.0000626817 -0.0000556861 -0.0000510772 -0.0000459719 -0.0000416069 -0.0000416069
GSP_Buckner_MGH_00422 -0.0000619582 -0.0000471484 -0.0000429197 -0.0000468509 -0.0000407692 -0.0000362794 -0.0000328107 -0.0000306681 -0.0000279936 -0.0000254196 -0.0000254196
GSP_Buckner_MGH_00427 -0.000156133 -0.00010231 -0.0000770311 -0.0000737159 -0.0000628161 -0.000056277 -0.0000501204 -0.0000458745 -0.0000415188 -0.0000375825 -0.0000375825
GSP_Buckner_MGH_00430 -0.0000962103 -0.0000799133 -0.000068248 -0.0000639623 -0.0000553058 -0.0000498257 -0.0000447545 -0.0000414092 -0.0000376437 -0.000034088 -0.000034088
GSP_Buckner_MGH_00431 -0.0000961477 -0.0000671164 -0.0000551759 -0.0000545814 -0.0000493162 -0.0000449839 -0.0000406279 -0.0000373528 -0.000033855 -0.0000306003 -0.0000306003
GSP_Buckner_MGH_00432 -0.0000775248 -0.0000479624 -0.0000395228 -0.0000424171 -0.0000385854 -0.0000362771 -0.0000336191 -0.0000315925 -0.0000288569 -0.0000262181 -0.0000262181
GSP_Buckner_MGH_00434 -0.0000966629 -0.0000716198 -0.0000633655 -0.0000633972 -0.0000569807 -0.0000518092 -0.0000463884 -0.0000430015 -0.000038695 -0.0000350533 -0.0000350533
GSP_Buckner_MGH_00436 -0.000154835 -0.00011699 -0.0000964878 -0.0000863192 -0.0000754488 -0.0000672908 -0.0000597443 -0.0000541698 -0.0000491102 -0.0000444187 -0.0000444187
GSP_Buckner_MGH_00437 -0.0000623915 -0.0000470829 -0.000039265 -0.0000407614 -0.000036718 -0.0000332403 -0.0000302734 -0.000028215 -0.0000258149 -0.0000234127 -0.0000234127
GSP_Buckner_MGH_00438 -0.00013318 -0.0000815013 -0.0000668043 -0.0000636974 -0.0000545114 -0.0000502774 -0.0000449795 -0.0000418463 -0.0000381734 -0.0000346963 -0.0000346963
GSP_Buckner_MGH_00439 -0.0000776261 -0.0000593545 -0.0000510426 -0.0000520917 -0.000049022 -0.0000452616 -0.0000404384 -0.0000374055 -0.0000338727 -0.0000307484 -0.0000307484
GSP_Buckner_MGH_00440 -0.0000860209 -0.0000540714 -0.0000402453 -0.0000449878 -0.0000412539 -0.0000377264 -0.0000344389 -0.0000318408 -0.0000290021 -0.0000262885 -0.0000262885
GSP_Buckner_MGH_00441 -0.00011453 -0.0000814823 -0.0000695275 -0.0000689674 -0.0000595899 -0.0000533905 -0.0000480168 -0.0000441522 -0.000039911 -0.0000360953 -0.0000360953
GSP_Buckner_MGH_00445 -0.000125277 -0.0000746668 -0.0000622282 -0.0000599174 -0.0000549228 -0.0000504894 -0.0000448235 -0.0000413337 -0.0000373618 -0.0000338761 -0.0000338761
GSP_Buckner_MGH_00447 -0.0000685574 -0.0000505745 -0.0000455014 -0.0000494472 -0.000045448 -0.0000419376 -0.000037654 -0.0000354296 -0.0000321495 -0.0000292677 -0.0000292677
GSP_Buckner_MGH_00450 0.0000180947 0.0000063682 -0.00000158781 -0.0000117696 -0.0000129158 -0.0000139751 -0.0000138087 -0.0000139803 -0.0000129678 -0.000011949 -0.000011949
GSP_Buckner_MGH_00459 -0.0000344665 -0.0000336808 -0.0000311127 -0.0000373364 -0.0000332659 -0.0000300947 -0.0000276805 -0.0000257801 -0.0000234086 -0.0000212853 -0.0000212853
GSP_Buckner_MGH_00460 -0.000124715 -0.0000856892 -0.0000658108 -0.0000634729 -0.0000580609 -0.0000524224 -0.0000463918 -0.0000422903 -0.000038302 -0.0000347462 -0.0000347462
GSP_Buckner_MGH_00466 -0.000164052 -0.0001161 -0.0000942157 -0.0000889217 -0.0000783948 -0.0000685591 -0.0000601938 -0.0000553063 -0.0000499568 -0.0000452438 -0.0000452438
GSP_Buckner_MGH_00472 -0.000108229 -0.0000810502 -0.0000662862 -0.0000639577 -0.0000566734 -0.0000506372 -0.0000449499 -0.0000415449 -0.0000376931 -0.0000342045 -0.0000342045
GSP_Buckner_MGH_00475 -0.000146879 -0.000114085 -0.000100827 -0.0000958925 -0.0000847692 -0.000075089 -0.0000667006 -0.0000607671 -0.0000550286 -0.0000498054 -0.0000498054
GSP_Buckner_MGH_00477 -0.000170511 -0.000105659 -0.0000784965 -0.0000712614 -0.0000608328 -0.000054032 -0.0000478566 -0.000044006 -0.00004007 -0.0000363015 -0.0000363015
GSP_Buckner_MGH_00479 -0.0000865083 -0.000073234 -0.0000623935 -0.0000630467 -0.0000570287 -0.0000501422 -0.0000455997 -0.0000418833 -0.0000379448 -0.000034467 -0.000034467
GSP_Buckner_MGH_00480 -0.00012977 -0.0000761225 -0.0000589317 -0.0000566442 -0.0000507153 -0.0000453187 -0.0000408164 -0.0000382422 -0.000034475 -0.0000312699 -0.0000312699
GSP_Buckner_MGH_00482 -0.0000802753 -0.0000633959 -0.0000540434 -0.0000504874 -0.0000468324 -0.0000420326 -0.0000378569 -0.0000349687 -0.0000319471 -0.0000290535 -0.0000290535
GSP_Buckner_MGH_00483 -0.000178954 -0.000128675 -0.0000985211 -0.0000890597 -0.0000783093 -0.0000697672 -0.0000615805 -0.0000560756 -0.0000505789 -0.0000457749 -0.0000457749
GSP_Buckner_MGH_00486 -0.0000517941 -0.0000441588 -0.0000405235 -0.0000421602 -0.0000385006 -0.0000344887 -0.0000305872 -0.0000288643 -0.0000262268 -0.0000239283 -0.0000239283
GSP_Buckner_MGH_00487 -0.000173853 -0.000117559 -0.000097521 -0.000084493 -0.0000743154 -0.0000660542 -0.0000582806 -0.0000530937 -0.0000477375 -0.0000433087 -0.0000433087
GSP_Buckner_MGH_00491 -0.000120036 -0.0000930451 -0.0000734029 -0.0000683278 -0.0000602018 -0.0000532737 -0.0000472725 -0.0000426296 -0.0000386267 -0.000034989 -0.000034989
GSP_Buckner_MGH_00492 -0.000167999 -0.000120245 -0.0000969808 -0.0000889786 -0.0000790759 -0.0000702408 -0.0000627875 -0.0000572437 -0.0000516988 -0.0000467976 -0.0000467976
GSP_Buckner_MGH_00493 -0.000146673 -0.000107592 -0.0000862005 -0.0000831529 -0.0000725723 -0.0000634944 -0.0000562741 -0.0000509844 -0.0000458491 -0.0000414627 -0.0000414627
GSP_Buckner_MGH_00494 -0.000163007 -0.000117708 -0.0000947608 -0.0000854806 -0.0000754464 -0.0000671056 -0.0000595221 -0.0000543335 -0.0000488406 -0.0000441292 -0.0000441292
GSP_Buckner_MGH_00495 -0.0000839655 -0.0000474288 -0.0000342563 -0.0000356119 -0.0000306049 -0.000028914 -0.0000268925 -0.0000253083 -0.0000234011 -0.0000212219 -0.0000212219
GSP_Buckner_MGH_00496 -0.00015753 -0.000110782 -0.0000958053 -0.0000885088 -0.0000779726 -0.0000693892 -0.0000614853 -0.0000558228 -0.0000504911 -0.0000456845 -0.0000456845
GSP_Buckner_MGH_00497 -0.000119024 -0.0000986099 -0.0000832311 -0.0000794121 -0.0000704793 -0.0000636623 -0.000057624 -0.0000522032 -0.0000471473 -0.0000426984 -0.0000426984
GSP_Buckner_MGH_00500 -0.000130212 -0.0000881633 -0.0000715625 -0.0000690503 -0.0000637559 -0.000056631 -0.0000506721 -0.0000467636 -0.0000424762 -0.000038466 -0.000038466
GSP_Buckner_MGH_00510 -0.000180492 -0.000119501 -0.0000913274 -0.0000813657 -0.000071734 -0.0000635386 -0.0000562306 -0.0000515907 -0.0000465915 -0.0000420888 -0.0000420888
GSP_Buckner_MGH_00515 -0.000124661 -0.0000841291 -0.0000657405 -0.0000635057 -0.0000559389 -0.0000508373 -0.000045509 -0.0000418797 -0.0000379056 -0.0000343695 -0.0000343695
GSP_Buckner_MGH_00516 -0.000125832 -0.0000873301 -0.0000720678 -0.0000716153 -0.0000636036 -0.0000570264 -0.0000509279 -0.0000467341 -0.0000423482 -0.0000383418 -0.0000383418
GSP_Buckner_MGH_00518 -0.000144226 -0.000106595 -0.0000803514 -0.0000758734 -0.0000658403 -0.0000578482 -0.0000517598 -0.0000475172 -0.0000429739 -0.0000388829 -0.0000388829
GSP_Buckner_MGH_00521 -0.000163186 -0.000111617 -0.0000915227 -0.000084386 -0.0000771186 -0.0000687453 -0.0000610401 -0.0000559773 -0.0000504515 -0.0000456616 -0.0000456616
GSP_Buckner_MGH_00522 -0.000146078 -0.000105777 -0.0000813315 -0.0000760424 -0.000067037 -0.000059727 -0.0000535521 -0.0000493924 -0.0000444256 -0.0000402112 -0.0000402112
GSP_Buckner_MGH_00526 -0.0000995672 -0.00006467 -0.0000475219 -0.0000498594 -0.0000455992 -0.0000417824 -0.0000372399 -0.0000344638 -0.0000313206 -0.0000283964 -0.0000283964
GSP_Buckner_MGH_00529 -0.000186893 -0.00011874 -0.0000906553 -0.0000814669 -0.0000722343 -0.0000633575 -0.0000560672 -0.0000510357 -0.0000460481 -0.0000416412 -0.0000416412
GSP_Buckner_MGH_00530 -0.000183515 -0.00014333 -0.000113206 -0.000103401 -0.0000917725 -0.0000810734 -0.0000716315 -0.000064612 -0.0000581302 -0.0000525961 -0.0000525961
GSP_Buckner_MGH_00531 -0.000161374 -0.000124144 -0.000098699 -0.0000921812 -0.0000812653 -0.0000728589 -0.0000649423 -0.0000588493 -0.0000532103 -0.000048065 -0.000048065
GSP_Buckner_MGH_00533 -0.000153524 -0.000111422 -0.0000876063 -0.0000811234 -0.0000735171 -0.0000651249 -0.0000583255 -0.0000528714 -0.0000477669 -0.000043197 -0.000043197
GSP_Buckner_MGH_00535 -0.000166328 -0.000118478 -0.0000946452 -0.0000866746 -0.0000752213 -0.0000671001 -0.0000588201 -0.0000534093 -0.0000483071 -0.0000436587 -0.0000436587
GSP_Buckner_MGH_00541 -0.0000974296 -0.0000776158 -0.0000629756 -0.0000635566 -0.0000561776 -0.0000504433 -0.0000444302 -0.0000407286 -0.0000371263 -0.0000336358 -0.0000336358
GSP_Buckner_MGH_00545 -0.00015089 -0.000116384 -0.000100201 -0.0000935409 -0.000080139 -0.0000715418 -0.0000635613 -0.0000581817 -0.0000522813 -0.0000473449 -0.0000473449
GSP_Buckner_MGH_00546 -0.000196189 -0.00013446 -0.000102793 -0.0000943111 -0.0000815316 -0.0000723068 -0.0000640921 -0.000058505 -0.0000526519 -0.0000476734 -0.0000476734
GSP_Buckner_MGH_00548 -0.000159648 -0.000110196 -0.0000901659 -0.0000848842 -0.0000738339 -0.0000650319 -0.0000571605 -0.0000517896 -0.000046975 -0.0000425994 -0.0000425994
GSP_Buckner_MGH_00549 -0.000178953 -0.000132718 -0.000107939 -0.0000974669 -0.0000862462 -0.000075283 -0.0000664033 -0.0000603167 -0.0000544273 -0.0000492932 -0.0000492932
GSP_Buckner_MGH_00551 -0.000195747 -0.000140588 -0.000112587 -0.000101876 -0.0000866004 -0.000077625 -0.0000686226 -0.0000624883 -0.000056237 -0.0000508461 -0.0000508461
GSP_Buckner_MGH_00552 -0.000128625 -0.000109355 -0.0000930254 -0.0000892991 -0.0000809624 -0.0000716558 -0.0000637511 -0.0000583775 -0.0000526614 -0.0000476117 -0.0000476117
GSP_Buckner_MGH_00558 -0.000129212 -0.0000918019 -0.0000745653 -0.0000697298 -0.0000602208 -0.0000533516 -0.00004695 -0.0000429822 -0.0000387159 -0.0000350988 -0.0000350988
GSP_Buckner_MGH_00563 -0.0000997395 -0.0000808729 -0.0000671883 -0.0000657535 -0.0000600895 -0.0000548534 -0.0000492988 -0.000045076 -0.0000409195 -0.0000370483 -0.0000370483
GSP_Buckner_MGH_00564 -0.000129357 -0.0000887377 -0.0000704672 -0.0000669616 -0.0000587217 -0.000052167 -0.0000456949 -0.0000419927 -0.0000379195 -0.0000343219 -0.0000343219
GSP_Buckner_MGH_00565 -0.000129601 -0.0000890772 -0.0000753388 -0.000072772 -0.000066367 -0.0000591777 -0.0000534044 -0.0000488059 -0.0000439777 -0.0000398144 -0.0000398144
GSP_Buckner_MGH_00566 -0.00015387 -0.000101317 -0.0000849306 -0.0000802592 -0.0000705719 -0.0000634001 -0.0000561881 -0.0000516733 -0.000046559 -0.0000420946 -0.0000420946
GSP_Buckner_MGH_00568 -0.000141622 -0.0000960077 -0.0000817212 -0.0000778222 -0.0000681134 -0.0000598423 -0.0000528655 -0.000048343 -0.000043955 -0.000039834 -0.000039834
GSP_Buckner_MGH_00578 -0.00016659 -0.00012133 -0.0000996126 -0.0000936812 -0.0000827426 -0.0000741209 -0.000065637 -0.0000601139 -0.0000542011 -0.0000489575 -0.0000489575
GSP_Buckner_MGH_00584 -0.0000576295 -0.0000458464 -0.0000417728 -0.0000461096 -0.000042523 -0.0000397981 -0.0000357699 -0.0000327252 -0.0000296942 -0.0000270602 -0.0000270602
GSP_Buckner_MGH_00587 -0.000199111 -0.000146299 -0.000123456 -0.000109401 -0.0000953639 -0.0000835349 -0.0000737106 -0.0000669607 -0.0000603662 -0.0000544688 -0.0000544688
GSP_Buckner_MGH_00589 -0.000162834 -0.000122945 -0.0000996029 -0.0000885526 -0.0000758226 -0.0000659989 -0.000058371 -0.0000531213 -0.0000480938 -0.0000435617 -0.0000435617
GSP_Buckner_MGH_00591 -0.0000964025 -0.0000786336 -0.0000674349 -0.0000640947 -0.0000561469 -0.0000504498 -0.0000442917 -0.0000409426 -0.0000369605 -0.0000334353 -0.0000334353
GSP_Buckner_MGH_00592 -0.000145915 -0.000102 -0.0000805688 -0.000075777 -0.0000676299 -0.0000594087 -0.0000532138 -0.0000483485 -0.0000438209 -0.000039702 -0.000039702
GSP_Buckner_MGH_00594 -0.000167024 -0.00011263 -0.0000884846 -0.0000853306 -0.0000751048 -0.0000660904 -0.0000586559 -0.0000532519 -0.0000479336 -0.000043434 -0.000043434
GSP_Buckner_MGH_00596 -0.000145271 -0.000102699 -0.000082829 -0.0000783117 -0.0000691155 -0.0000617839 -0.0000549083 -0.0000501934 -0.000045401 -0.0000410857 -0.0000410857
GSP_Buckner_MGH_00600 -0.000139006 -0.000101195 -0.0000807265 -0.0000758635 -0.0000675479 -0.0000603055 -0.0000536981 -0.0000492376 -0.0000445406 -0.0000402684 -0.0000402684
GSP_Buckner_MGH_00601 -0.000158559 -0.0000976579 -0.0000779279 -0.0000748569 -0.0000651801 -0.0000584621 -0.0000522961 -0.000047432 -0.0000427681 -0.0000387597 -0.0000387597
GSP_Buckner_MGH_00603 -0.000109915 -0.0000791779 -0.0000664124 -0.0000655189 -0.0000590415 -0.0000519049 -0.0000460402 -0.000042624 -0.0000386547 -0.0000350565 -0.0000350565
GSP_Buckner_MGH_00605 -0.000118602 -0.0000746312 -0.0000615963 -0.0000630297 -0.0000555402 -0.0000501355 -0.0000448309 -0.00004131 -0.0000372275 -0.0000337805 -0.0000337805
GSP_Buckner_MGH_00607 -0.000070889 -0.0000511643 -0.0000513267 -0.0000523848 -0.0000471784 -0.000043923 -0.0000398785 -0.0000371759 -0.0000338815 -0.0000307175 -0.0000307175
GSP_Buckner_MGH_00611 -0.000126215 -0.0000770097 -0.0000584077 -0.0000570973 -0.0000521941 -0.000046422 -0.0000420703 -0.0000387634 -0.0000350281 -0.0000317475 -0.0000317475
GSP_Buckner_MGH_00615 -0.000170039 -0.000120171 -0.0000952415 -0.0000886 -0.0000777875 -0.0000686916 -0.0000612438 -0.0000556011 -0.0000500572 -0.0000452821 -0.0000452821
GSP_Buckner_MGH_00621 -0.000222873 -0.000141335 -0.000110966 -0.0000970135 -0.0000838958 -0.0000737346 -0.0000651904 -0.0000588418 -0.0000528788 -0.0000478542 -0.0000478542
GSP_Buckner_MGH_00622 -0.000135027 -0.0000884152 -0.0000718269 -0.0000703259 -0.0000655472 -0.0000589584 -0.0000533138 -0.0000487661 -0.000043937 -0.0000397513 -0.0000397513
GSP_Buckner_MGH_00623 -0.000166964 -0.000126958 -0.00010159 -0.0000943979 -0.0000832442 -0.0000733092 -0.0000652017 -0.0000593206 -0.0000535361 -0.0000485181 -0.0000485181
GSP_Buckner_MGH_00624 -0.000104293 -0.000070244 -0.0000556856 -0.0000564813 -0.0000513574 -0.0000461698 -0.0000417799 -0.0000385465 -0.0000348331 -0.000031693 -0.000031693
GSP_Buckner_MGH_00626 -0.0000796716 -0.0000600231 -0.000049944 -0.0000501762 -0.0000439991 -0.0000396631 -0.0000360855 -0.0000341149 -0.000030742 -0.0000278944 -0.0000278944
GSP_Buckner_MGH_00630 -0.000175432 -0.000114137 -0.0000855755 -0.0000775232 -0.0000669708 -0.0000590121 -0.000053248 -0.0000481186 -0.0000433869 -0.0000392816 -0.0000392816
GSP_Buckner_MGH_00631 -0.000187039 -0.000120543 -0.0000895128 -0.0000827845 -0.0000705697 -0.0000624337 -0.0000551341 -0.000050743 -0.0000457624 -0.0000415007 -0.0000415007
GSP_Buckner_MGH_00634 -0.000233832 -0.000164318 -0.000134762 -0.000119015 -0.000103918 -0.0000923865 -0.0000818798 -0.000074025 -0.0000666925 -0.0000602432 -0.0000602432
GSP_Buckner_MGH_00636 -0.000143497 -0.000107479 -0.0000812634 -0.0000758306 -0.0000672053 -0.0000598934 -0.0000535131 -0.0000489653 -0.0000444072 -0.0000402388 -0.0000402388
GSP_Buckner_MGH_00640 -0.0001423 -0.0000997596 -0.0000867159 -0.000082749 -0.0000747432 -0.0000671587 -0.000060267 -0.000055018 -0.0000496161 -0.0000449661 -0.0000449661
GSP_Buckner_MGH_00648 -0.000166657 -0.000131226 -0.000104062 -0.0000950617 -0.0000824082 -0.0000729725 -0.0000642515 -0.0000585968 -0.0000526202 -0.0000475942 -0.0000475942
GSP_Buckner_MGH_00651 -0.000171648 -0.000122737 -0.0000967468 -0.0000863883 -0.0000758658 -0.000067739 -0.0000602604 -0.0000546274 -0.0000493256 -0.0000446484 -0.0000446484
GSP_Buckner_MGH_00652 -0.000136848 -0.000100786 -0.0000790156 -0.0000755845 -0.0000667918 -0.0000599336 -0.0000531979 -0.0000486549 -0.0000440798 -0.0000399401 -0.0000399401
GSP_Buckner_MGH_00658 -0.000179038 -0.00012854 -0.000103451 -0.0000922001 -0.0000795797 -0.0000705916 -0.00006263 -0.0000566628 -0.0000508968 -0.0000459953 -0.0000459953
GSP_Buckner_MGH_00659 -0.000123786 -0.0000909593 -0.0000768803 -0.000071553 -0.0000622475 -0.0000553867 -0.0000502371 -0.0000459701 -0.0000415152 -0.0000377092 -0.0000377092
GSP_Buckner_MGH_00661 -0.000141892 -0.0000925283 -0.000068498 -0.0000632542 -0.0000557821 -0.0000497932 -0.0000444139 -0.0000406111 -0.0000366622 -0.0000332747 -0.0000332747
GSP_Buckner_MGH_00662 -0.000142396 -0.000107099 -0.0000822871 -0.0000781849 -0.0000684142 -0.0000611561 -0.0000539506 -0.0000494358 -0.0000445114 -0.0000404128 -0.0000404128
GSP_Buckner_MGH_00663 -0.000137045 -0.0000981659 -0.0000788715 -0.0000732082 -0.000065546 -0.0000581861 -0.0000515487 -0.0000468033 -0.0000420291 -0.000037988 -0.000037988
GSP_Buckner_MGH_00664 -0.000172862 -0.00012616 -0.000102027 -0.0000900568 -0.0000777811 -0.0000690713 -0.0000611867 -0.000055113 -0.0000496245 -0.0000449311 -0.0000449311
GSP_Buckner_MGH_00669 -0.0000876816 -0.0000506803 -0.0000391637 -0.0000392734 -0.000035265 -0.0000305539 -0.0000268805 -0.0000256284 -0.0000230441 -0.0000209902 -0.0000209902
GSP_Buckner_MGH_00670 -0.000144067 -0.000110216 -0.000093164 -0.0000874631 -0.0000762706 -0.0000673578 -0.0000602289 -0.000054902 -0.00004951 -0.0000448258 -0.0000448258
GSP_Buckner_MGH_00676 -0.000114908 -0.0000869935 -0.0000730167 -0.0000726604 -0.0000642794 -0.0000585887 -0.000051585 -0.0000473146 -0.0000427136 -0.0000386772 -0.0000386772
GSP_Buckner_MGH_00680 -0.000135795 -0.000111037 -0.0000906084 -0.0000842683 -0.0000727358 -0.0000648949 -0.0000578643 -0.0000530928 -0.0000479011 -0.0000433356 -0.0000433356
GSP_Buckner_MGH_00681 -0.0000104827 -0.0000153628 -0.0000196714 -0.0000283508 -0.0000277268 -0.0000270916 -0.0000241862 -0.0000230781 -0.0000211407 -0.000019249 -0.000019249
GSP_Buckner_MGH_00682 -0.000149801 -0.000101334 -0.0000838649 -0.0000782366 -0.0000680898 -0.0000598884 -0.0000537342 -0.0000486455 -0.0000439675 -0.0000397558 -0.0000397558
GSP_Buckner_MGH_00683 -0.000106777 -0.0000853199 -0.000068156 -0.0000633166 -0.0000547023 -0.0000488165 -0.0000435839 -0.0000402427 -0.000036554 -0.0000330657 -0.0000330657
GSP_Buckner_MGH_00685 -0.0000847241 -0.0000704544 -0.0000599004 -0.000061278 -0.0000558531 -0.0000505628 -0.0000448626 -0.0000409903 -0.0000368013 -0.0000333617 -0.0000333617
GSP_Buckner_MGH_00686 -0.000158587 -0.000107924 -0.0000852884 -0.0000781312 -0.0000716753 -0.0000637246 -0.0000565803 -0.0000515177 -0.0000465616 -0.0000421846 -0.0000421846
GSP_Buckner_MGH_00689 -0.000157775 -0.000115893 -0.0000913967 -0.0000805394 -0.0000694388 -0.0000623466 -0.0000551217 -0.000050219 -0.0000455018 -0.0000412614 -0.0000412614
GSP_Buckner_MGH_00691 -0.000198767 -0.00013353 -0.000106043 -0.0000961577 -0.0000822007 -0.00007145 -0.0000642444 -0.0000588959 -0.0000529493 -0.0000479196 -0.0000479196
GSP_Buckner_MGH_00692 -0.000154826 -0.000110613 -0.0000869467 -0.0000813535 -0.0000699382 -0.0000631795 -0.0000560663 -0.0000509569 -0.0000459646 -0.0000416157 -0.0000416157
GSP_Buckner_MGH_00695 -0.000106324 -0.0000841124 -0.0000717066 -0.0000715882 -0.0000653659 -0.0000576517 -0.0000519212 -0.0000473054 -0.0000425806 -0.0000386511 -0.0000386511
GSP_Buckner_MGH_00698 -0.000193644 -0.000137616 -0.000108614 -0.000098517 -0.0000865354 -0.0000769467 -0.0000685106 -0.0000623441 -0.0000562955 -0.0000509224 -0.0000509224
GSP_Buckner_MGH_00699 -0.000170119 -0.000108301 -0.0000852619 -0.0000768354 -0.0000674568 -0.0000606105 -0.0000534249 -0.0000489836 -0.0000442893 -0.0000401287 -0.0000401287
GSP_Buckner_MGH_00701 -0.000165366 -0.000112759 -0.0000871999 -0.0000814775 -0.0000741625 -0.0000670717 -0.0000596113 -0.0000545676 -0.0000492673 -0.0000446786 -0.0000446786
GSP_Buckner_MGH_00702 -0.00011804 -0.0000894136 -0.0000727373 -0.0000685953 -0.0000603295 -0.0000545786 -0.000048727 -0.0000446536 -0.0000402003 -0.0000363769 -0.0000363769
GSP_Buckner_MGH_00705 -0.000131663 -0.0000921027 -0.0000691965 -0.0000664907 -0.0000574724 -0.0000517548 -0.0000467362 -0.0000432747 -0.0000391136 -0.0000354363 -0.0000354363
GSP_Buckner_MGH_00706 -0.000161723 -0.00012799 -0.000104016 -0.0000944403 -0.0000833532 -0.0000726721 -0.0000639458 -0.0000578034 -0.0000523076 -0.0000473644 -0.0000473644
GSP_Buckner_MGH_00708 -0.0000470364 -0.0000371415 -0.0000384818 -0.0000422055 -0.0000382821 -0.0000342836 -0.0000305371 -0.0000284528 -0.000025774 -0.0000234903 -0.0000234903
GSP_Buckner_MGH_00709 -0.00014766 -0.000102162 -0.000085571 -0.0000818099 -0.0000713578 -0.0000646381 -0.000057089 -0.000052126 -0.0000473261 -0.0000428511 -0.0000428511
GSP_Buckner_MGH_00711 -0.000177041 -0.000120973 -0.0000952651 -0.0000863826 -0.0000736974 -0.0000644786 -0.0000565932 -0.0000513229 -0.0000463081 -0.0000419613 -0.0000419613
GSP_Buckner_MGH_00712 -0.000072418 -0.0000568723 -0.0000471812 -0.0000478403 -0.0000423985 -0.0000380564 -0.000033869 -0.0000313218 -0.0000284223 -0.0000258372 -0.0000258372
GSP_Buckner_MGH_00713 -0.000103537 -0.0000860858 -0.0000682801 -0.0000666088 -0.0000595276 -0.0000534601 -0.0000478891 -0.000044268 -0.0000400058 -0.0000362498 -0.0000362498
GSP_Buckner_MGH_00715 -0.0000658497 -0.0000505392 -0.0000432337 -0.0000456618 -0.0000412589 -0.0000371198 -0.0000341692 -0.0000320212 -0.0000292754 -0.0000265222 -0.0000265222
GSP_Buckner_MGH_00718 -0.000167708 -0.000104377 -0.0000844729 -0.0000778682 -0.0000684581 -0.0000607953 -0.0000535504 -0.0000489892 -0.0000443663 -0.0000401239 -0.0000401239
GSP_Buckner_MGH_00720 -0.000114739 -0.0000933825 -0.0000742696 -0.0000685643 -0.0000607374 -0.0000543549 -0.0000480937 -0.0000445114 -0.0000402494 -0.000036376 -0.000036376
GSP_Buckner_MGH_00724 -0.0000596846 -0.0000571125 -0.0000496857 -0.0000510388 -0.0000468538 -0.0000436153 -0.0000382694 -0.0000354824 -0.0000320118 -0.0000290715 -0.0000290715
GSP_Buckner_MGH_00725 -0.0000600475 -0.0000441186 -0.0000366208 -0.0000382708 -0.000035367 -0.0000330665 -0.0000295028 -0.000027499 -0.0000250666 -0.000022804 -0.000022804
GSP_Buckner_MGH_00727 -0.000142428 -0.000105937 -0.0000869059 -0.0000794093 -0.0000707022 -0.0000631365 -0.0000562394 -0.000051282 -0.000046328 -0.0000420364 -0.0000420364
GSP_Buckner_MGH_00733 -0.000149383 -0.0000997164 -0.000077492 -0.0000729225 -0.000064967 -0.0000576266 -0.0000519196 -0.0000476164 -0.0000427484 -0.0000386876 -0.0000386876
GSP_Buckner_MGH_00735 -0.000086298 -0.0000635855 -0.0000542151 -0.0000542488 -0.0000478272 -0.0000427524 -0.0000387499 -0.0000361631 -0.0000328024 -0.0000297876 -0.0000297876
GSP_Buckner_MGH_00737 -0.000175767 -0.000127096 -0.000103627 -0.0000947582 -0.0000824221 -0.0000725369 -0.0000643477 -0.0000582626 -0.0000527497 -0.0000477747 -0.0000477747
