IID pT_0.1 pT_0.2 pT_0.3 pT_0.4 pT_0.5 pT_0.6 pT_0.7 pT_0.8 pT_0.9 pT_1 pT_1.1
GSP_Buckner_MGH_00436 0.000109807 0.0000781792 0.0000586863 0.0000477179 0.0000414013 0.0000352379 0.0000321608 0.0000287758 0.0000257807 0.0000236803 0.0000236803
GSP_Buckner_MGH_00437 0.000128142 0.0000854106 0.0000654733 0.0000561791 0.0000485187 0.0000406699 0.000037056 0.000032743 0.0000294746 0.0000270649 0.0000270649
GSP_Buckner_MGH_00438 0.0000866141 0.00005907 0.00004668 0.0000381832 0.000032343 0.0000267124 0.0000245568 0.0000216486 0.000019521 0.0000179707 0.0000179707
GSP_Buckner_MGH_00439 0.0000967447 0.0000620242 0.0000501366 0.0000406564 0.0000349574 0.0000290037 0.0000265502 0.0000234907 0.0000211567 0.000019425 0.000019425
GSP_Buckner_MGH_00440 0.0000609901 0.0000376292 0.0000254886 0.0000194369 0.0000161276 0.0000121134 0.000011691 0.0000100742 0.00000871687 0.00000807405 0.00000807405
GSP_Buckner_MGH_00441 0.0000551938 0.0000375092 0.0000280137 0.0000233763 0.000019935 0.0000158138 0.0000148387 0.0000131352 0.0000119018 0.0000109736 0.0000109736
GSP_Buckner_MGH_00445 0.0000997323 0.0000698631 0.0000563267 0.0000458818 0.0000395756 0.0000338659 0.0000309461 0.000027404 0.0000246355 0.0000226164 0.0000226164
GSP_Buckner_MGH_00447 0.0000760517 0.0000489706 0.0000366261 0.0000296954 0.0000258492 0.000021077 0.0000199803 0.0000177597 0.0000157722 0.0000145146 0.0000145146
GSP_Buckner_MGH_00450 0.0000841258 0.0000572736 0.0000427912 0.0000360337 0.0000302262 0.0000249483 0.0000226876 0.0000200986 0.0000180691 0.0000166201 0.0000166201
GSP_Buckner_MGH_00459 0.0000649835 0.0000450935 0.0000349511 0.0000289092 0.0000251329 0.000020301 0.0000192847 0.0000167949 0.000014921 0.0000137473 0.0000137473
GSP_Buckner_MGH_00460 0.0000689284 0.000044067 0.0000338787 0.000028656 0.0000250721 0.0000208089 0.0000190771 0.000016672 0.0000149538 0.0000137682 0.0000137682
GSP_Buckner_MGH_00466 0.0000896417 0.0000569153 0.0000424114 0.0000338029 0.000029535 0.0000238027 0.0000215758 0.0000189126 0.0000167311 0.0000153875 0.0000153875
GSP_Buckner_MGH_00472 0.0000718088 0.00004916 0.0000386162 0.000031914 0.0000266887 0.0000224785 0.0000208256 0.0000184436 0.0000166809 0.0000153527 0.0000153527
GSP_Buckner_MGH_00475 0.000144531 0.0000998139 0.0000774581 0.0000628645 0.0000544736 0.0000463119 0.0000418863 0.0000373803 0.0000337178 0.0000309205 0.0000309205
GSP_Buckner_MGH_00477 0.00010578 0.0000703453 0.0000511768 0.0000418822 0.0000357957 0.0000294837 0.0000274967 0.0000244946 0.0000219236 0.0000201146 0.0000201146
GSP_Buckner_MGH_00479 0.0000662108 0.0000383299 0.0000278981 0.0000212029 0.0000180859 0.000014301 0.0000132536 0.0000114706 0.000010236 0.0000094564 0.0000094564
GSP_Buckner_MGH_00480 0.0000641834 0.0000436932 0.0000321903 0.000026604 0.0000239526 0.0000193803 0.0000180437 0.0000159496 0.0000142756 0.0000131389 0.0000131389
GSP_Buckner_MGH_00482 0.0000652681 0.0000439222 0.0000316475 0.0000253865 0.0000214266 0.0000170902 0.0000159501 0.0000139877 0.0000124062 0.0000114256 0.0000114256
GSP_Buckner_MGH_00483 0.000128373 0.0000877033 0.0000655158 0.0000540718 0.0000459739 0.0000383166 0.0000344615 0.0000306376 0.0000276158 0.0000253483 0.0000253483
GSP_Buckner_MGH_00486 0.0000855517 0.0000606178 0.0000444531 0.0000360059 0.0000303142 0.0000243589 0.0000225347 0.0000197204 0.0000177611 0.0000163607 0.0000163607
GSP_Buckner_MGH_00487 0.000103507 0.000069838 0.0000544344 0.0000432938 0.000036434 0.0000301134 0.0000274337 0.0000243889 0.0000220384 0.0000202397 0.0000202397
GSP_Buckner_MGH_00491 0.0000533381 0.0000352105 0.0000258814 0.0000195846 0.0000161047 0.0000125658 0.0000120099 0.0000105541 0.00000929674 0.00000861411 0.00000861411
GSP_Buckner_MGH_00492 0.0000911592 0.0000599946 0.0000466632 0.0000388796 0.000033566 0.0000275975 0.0000251581 0.0000223008 0.0000198461 0.0000182389 0.0000182389
GSP_Buckner_MGH_00493 0.000103431 0.0000696315 0.0000542688 0.000043705 0.0000366336 0.0000304312 0.0000277387 0.0000243908 0.0000218092 0.0000200244 0.0000200244
GSP_Buckner_MGH_00494 0.000126655 0.0000852953 0.0000666033 0.0000541816 0.0000464773 0.0000398031 0.0000362506 0.0000323962 0.0000294417 0.0000270246 0.0000270246
GSP_Buckner_MGH_00495 0.0000732007 0.0000475253 0.0000354077 0.0000284108 0.00002474 0.0000199631 0.0000184576 0.0000165013 0.0000145916 0.0000134195 0.0000134195
GSP_Buckner_MGH_00496 0.000102772 0.0000702423 0.0000520414 0.0000422132 0.0000358923 0.0000297954 0.0000272479 0.0000241116 0.0000216053 0.0000198501 0.0000198501
GSP_Buckner_MGH_00497 0.0000809693 0.000054132 0.000038902 0.0000307146 0.0000259677 0.0000206376 0.0000190532 0.0000166963 0.0000148448 0.0000136771 0.0000136771
GSP_Buckner_MGH_00500 0.000125753 0.0000844118 0.0000641145 0.0000527775 0.000045724 0.0000389243 0.0000348116 0.0000308655 0.0000278453 0.0000255733 0.0000255733
GSP_Buckner_MGH_00510 0.0000903718 0.0000632888 0.0000505048 0.0000424508 0.0000363988 0.0000299793 0.0000271281 0.0000238565 0.0000214841 0.0000197534 0.0000197534
GSP_Buckner_MGH_00515 0.0000741361 0.0000512122 0.0000386277 0.000030774 0.0000258217 0.000019852 0.0000181019 0.0000157255 0.0000140952 0.0000129755 0.0000129755
GSP_Buckner_MGH_00516 0.0000842263 0.0000535542 0.0000400599 0.0000320208 0.0000274667 0.0000227441 0.0000209039 0.0000185256 0.0000167098 0.0000153814 0.0000153814
GSP_Buckner_MGH_00518 0.0000759615 0.0000466106 0.0000340983 0.000027304 0.0000226415 0.000018608 0.0000171848 0.0000151154 0.0000134802 0.0000124209 0.0000124209
GSP_Buckner_MGH_00521 0.0000905149 0.0000662959 0.0000551339 0.0000472254 0.0000413481 0.0000349913 0.0000320636 0.000028678 0.00002573 0.0000236012 0.0000236012
GSP_Buckner_MGH_00522 0.0000908264 0.0000652566 0.0000511609 0.0000416959 0.0000355161 0.0000290505 0.0000263659 0.000023383 0.0000210414 0.0000193094 0.0000193094
GSP_Buckner_MGH_00526 0.0000513632 0.0000294031 0.0000236859 0.0000177288 0.0000147839 0.0000114174 0.0000110798 0.00000968039 0.00000845066 0.00000780214 0.00000780214
GSP_Buckner_MGH_00529 0.000108783 0.0000779249 0.0000599631 0.0000496887 0.0000421945 0.000035199 0.0000323855 0.0000287132 0.0000257713 0.0000236706 0.0000236706
GSP_Buckner_MGH_00530 0.000110847 0.0000791929 0.0000641692 0.0000535836 0.0000462884 0.0000388112 0.000035204 0.0000310354 0.0000279281 0.0000256346 0.0000256346
GSP_Buckner_MGH_00531 0.0000486258 0.0000296344 0.000020353 0.0000172803 0.0000150774 0.000011142 0.0000103998 0.00000927906 0.00000804937 0.00000744342 0.00000744342
GSP_Buckner_MGH_00533 0.0000922851 0.0000652322 0.0000535118 0.000045649 0.000039964 0.0000336134 0.0000304073 0.0000268996 0.0000243432 0.0000223392 0.0000223392
GSP_Buckner_MGH_00535 0.0000984044 0.0000660114 0.0000522762 0.0000431043 0.0000377539 0.0000317521 0.0000292436 0.0000257268 0.0000231206 0.0000212344 0.0000212344
GSP_Buckner_MGH_00541 0.0000794391 0.0000535496 0.0000415241 0.0000336717 0.0000301208 0.0000238225 0.0000220739 0.0000191648 0.0000170606 0.0000157119 0.0000157119
GSP_Buckner_MGH_00545 0.00011482 0.0000743318 0.0000590124 0.0000481257 0.0000409971 0.0000342267 0.0000311344 0.0000274785 0.0000247709 0.0000227435 0.0000227435
GSP_Buckner_MGH_00546 0.000082551 0.0000534017 0.000042057 0.0000326331 0.0000285459 0.0000237376 0.0000223254 0.000019997 0.0000179337 0.0000164696 0.0000164696
GSP_Buckner_MGH_00548 0.0000731981 0.0000500813 0.000037461 0.0000301434 0.0000255516 0.0000204983 0.0000188439 0.000016615 0.0000149849 0.0000137729 0.0000137729
GSP_Buckner_MGH_00549 0.0000831546 0.0000590506 0.0000423994 0.0000332399 0.0000280924 0.0000228791 0.0000206553 0.0000181336 0.0000163646 0.0000150689 0.0000150689
GSP_Buckner_MGH_00551 0.000106097 0.0000706645 0.0000510347 0.0000408116 0.0000350657 0.0000288035 0.0000264895 0.0000234973 0.0000210914 0.0000193707 0.0000193707
GSP_Buckner_MGH_00552 0.000114595 0.0000766432 0.0000574577 0.0000474344 0.0000405295 0.0000339535 0.000030974 0.0000274966 0.0000247165 0.0000226675 0.0000226675
GSP_Buckner_MGH_00558 0.0000679289 0.0000446723 0.00003394 0.0000285806 0.0000256806 0.0000212919 0.0000195586 0.0000170253 0.0000150747 0.0000138866 0.0000138866
GSP_Buckner_MGH_00563 0.0000881425 0.0000616782 0.0000466082 0.0000381718 0.0000328892 0.0000270511 0.0000248847 0.0000217543 0.0000197806 0.0000181533 0.0000181533
GSP_Buckner_MGH_00564 0.000100138 0.0000615451 0.0000473709 0.0000383591 0.0000330777 0.0000272817 0.0000251488 0.0000223451 0.0000199713 0.0000183579 0.0000183579
GSP_Buckner_MGH_00565 0.0000362052 0.0000239674 0.0000164599 0.0000131917 0.000010751 0.0000076584 0.00000760007 0.00000637525 0.00000557936 0.00000520382 0.00000520382
GSP_Buckner_MGH_00566 0.000125026 0.0000776593 0.0000569448 0.0000459311 0.0000392929 0.0000322455 0.0000292134 0.0000258724 0.0000232179 0.0000213108 0.0000213108
GSP_Buckner_MGH_00568 0.000091302 0.0000692602 0.0000533547 0.000043641 0.000037701 0.0000312467 0.0000288694 0.0000258667 0.0000233189 0.0000214402 0.0000214402
GSP_Buckner_MGH_00578 0.00010313 0.0000766697 0.0000602253 0.0000506418 0.0000438157 0.000036812 0.0000334654 0.0000297323 0.0000266707 0.0000244796 0.0000244796
GSP_Buckner_MGH_00584 0.0000692384 0.0000479897 0.0000373836 0.0000297524 0.0000250169 0.0000202835 0.0000189646 0.0000162438 0.0000145978 0.0000134345 0.0000134345
GSP_Buckner_MGH_00587 0.000138485 0.000096431 0.0000754359 0.0000620328 0.0000533085 0.0000453718 0.0000410225 0.0000363627 0.000032666 0.0000299777 0.0000299777
GSP_Buckner_MGH_00589 0.000100172 0.0000684977 0.0000539219 0.0000440093 0.0000383129 0.0000320986 0.0000293118 0.0000261027 0.0000235395 0.0000216293 0.0000216293
GSP_Buckner_MGH_00591 0.000100624 0.0000700146 0.0000548302 0.0000440092 0.0000360965 0.0000303861 0.0000281346 0.0000251386 0.0000225472 0.0000207079 0.0000207079
GSP_Buckner_MGH_00592 0.000133931 0.0000923153 0.0000694077 0.0000563766 0.0000484086 0.0000408058 0.0000368886 0.0000326505 0.0000293837 0.0000269762 0.0000269762
GSP_Buckner_MGH_00594 0.0000899685 0.0000620242 0.0000479482 0.0000397388 0.0000348868 0.0000295048 0.0000270397 0.0000238885 0.0000215967 0.0000198467 0.0000198467
GSP_Buckner_MGH_00596 0.0000864075 0.0000565874 0.0000417548 0.0000352138 0.0000299156 0.0000249266 0.0000225481 0.0000197812 0.0000176265 0.0000161785 0.0000161785
GSP_Buckner_MGH_00600 0.000102646 0.0000686697 0.000055382 0.0000461638 0.0000404845 0.0000344116 0.0000317052 0.0000280978 0.0000254693 0.0000233781 0.0000233781
GSP_Buckner_MGH_00601 0.0000805468 0.0000567129 0.0000438784 0.0000353788 0.0000298553 0.0000240717 0.0000219623 0.0000191824 0.0000170471 0.0000156913 0.0000156913
GSP_Buckner_MGH_00603 0.0000837786 0.0000601909 0.0000461926 0.0000362539 0.0000310088 0.0000251504 0.0000235772 0.0000209468 0.0000188247 0.000017291 0.000017291
GSP_Buckner_MGH_00605 0.000106112 0.0000679605 0.0000498424 0.0000407327 0.0000351503 0.0000299438 0.0000271427 0.0000242385 0.0000217985 0.0000200558 0.0000200558
GSP_Buckner_MGH_00607 0.0000997344 0.0000660453 0.0000487838 0.0000403184 0.000034669 0.0000288066 0.0000260984 0.0000231779 0.0000209196 0.0000192082 0.0000192082
GSP_Buckner_MGH_00611 0.000117816 0.000083684 0.0000663354 0.0000545014 0.0000470897 0.0000402415 0.0000366006 0.0000327102 0.000029386 0.000026972 0.000026972
GSP_Buckner_MGH_00615 0.000100365 0.0000692029 0.0000514574 0.0000409657 0.0000356253 0.0000301119 0.000027876 0.0000247303 0.0000222756 0.0000204502 0.0000204502
GSP_Buckner_MGH_00621 0.0000833499 0.0000595931 0.0000473342 0.0000394768 0.000033891 0.0000276649 0.0000252409 0.0000222819 0.0000199709 0.0000183549 0.0000183549
GSP_Buckner_MGH_00622 0.0000765716 0.0000556738 0.0000429938 0.0000344869 0.00002945 0.0000247553 0.0000231171 0.0000203932 0.0000181887 0.000016739 0.000016739
GSP_Buckner_MGH_00623 0.0000662645 0.0000466572 0.0000347956 0.0000277576 0.0000244251 0.0000199164 0.0000184443 0.0000158927 0.0000143295 0.0000132108 0.0000132108
GSP_Buckner_MGH_00624 0.0000771443 0.0000516011 0.0000395663 0.0000318555 0.0000272828 0.0000228333 0.0000211809 0.000018453 0.0000165039 0.0000151843 0.0000151843
GSP_Buckner_MGH_00626 0.000106778 0.0000726813 0.0000541789 0.0000439997 0.0000381923 0.0000317815 0.0000291559 0.0000258663 0.0000233115 0.0000214172 0.0000214172
GSP_Buckner_MGH_00630 0.0000878642 0.0000618453 0.0000497391 0.0000413845 0.000035542 0.0000303085 0.0000274287 0.0000244047 0.0000220006 0.0000201924 0.0000201924
GSP_Buckner_MGH_00631 0.0000696483 0.0000524132 0.0000405016 0.0000315271 0.0000268517 0.0000215994 0.0000200651 0.000017641 0.000015733 0.0000145002 0.0000145002
GSP_Buckner_MGH_00634 0.000129119 0.0000886659 0.000069381 0.000057731 0.0000504122 0.0000428902 0.0000389694 0.0000347214 0.0000313748 0.0000287775 0.0000287775
GSP_Buckner_MGH_00636 0.000074231 0.0000463351 0.000037472 0.0000306268 0.000025797 0.0000212143 0.0000197539 0.0000174628 0.0000154591 0.0000142013 0.0000142013
GSP_Buckner_MGH_00640 0.000100105 0.0000664908 0.0000520275 0.0000419013 0.0000364594 0.0000306659 0.0000283757 0.0000257029 0.0000231296 0.0000212216 0.0000212216
GSP_Buckner_MGH_00648 0.000100206 0.0000699535 0.0000538269 0.000045359 0.0000389298 0.0000326342 0.0000297993 0.0000265114 0.0000239032 0.0000219757 0.0000219757
GSP_Buckner_MGH_00651 0.0000673541 0.0000438387 0.0000361989 0.0000305857 0.0000262031 0.0000217737 0.000020837 0.0000182528 0.0000162436 0.0000149444 0.0000149444
GSP_Buckner_MGH_00652 0.00008444 0.0000569185 0.0000445328 0.0000370592 0.0000330264 0.0000271076 0.0000249045 0.0000217042 0.0000194258 0.0000178634 0.0000178634
GSP_Buckner_MGH_00658 0.0000507855 0.000036172 0.000028986 0.000023208 0.0000201201 0.0000154086 0.0000143249 0.0000123238 0.0000108713 0.0000100375 0.0000100375
GSP_Buckner_MGH_00659 0.000151705 0.000106697 0.0000826416 0.0000692876 0.0000602846 0.0000513139 0.0000465953 0.0000418512 0.0000378416 0.0000347212 0.0000347212
GSP_Buckner_MGH_00661 0.0000745936 0.0000517013 0.0000398437 0.000032723 0.0000275913 0.0000226486 0.0000210406 0.0000185704 0.0000165298 0.0000152125 0.0000152125
GSP_Buckner_MGH_00662 0.0000637018 0.0000422465 0.0000360752 0.0000294761 0.0000252038 0.00002134 0.0000199853 0.0000172533 0.0000153489 0.0000141178 0.0000141178
GSP_Buckner_MGH_00663 0.0000786298 0.0000531309 0.0000402917 0.0000311273 0.0000265141 0.0000216629 0.000019662 0.0000172769 0.0000153365 0.0000141124 0.0000141124
GSP_Buckner_MGH_00664 0.000112166 0.0000769031 0.0000581536 0.0000464514 0.0000399266 0.0000326458 0.0000298832 0.0000264387 0.0000238923 0.0000219688 0.0000219688
GSP_Buckner_MGH_00669 0.0000919257 0.0000574825 0.0000435085 0.0000344545 0.000028844 0.0000233553 0.0000212771 0.0000187538 0.0000165953 0.0000152788 0.0000152788
GSP_Buckner_MGH_00670 0.0000986574 0.0000666361 0.0000497722 0.0000403428 0.0000349694 0.0000286653 0.0000259729 0.0000230517 0.000020623 0.0000189477 0.0000189477
GSP_Buckner_MGH_00676 0.0000979856 0.0000615012 0.0000440132 0.0000362377 0.0000305792 0.0000248636 0.0000230913 0.0000203943 0.0000181701 0.0000167067 0.0000167067
GSP_Buckner_MGH_00680 0.000116983 0.0000776086 0.0000587642 0.0000481481 0.0000410882 0.0000344292 0.0000312922 0.0000279156 0.000025279 0.0000231986 0.0000231986
GSP_Buckner_MGH_00681 0.0000818191 0.0000522061 0.0000389672 0.000031854 0.0000259906 0.0000208058 0.0000190527 0.0000166804 0.0000147943 0.0000136022 0.0000136022
GSP_Buckner_MGH_00682 0.0000582073 0.0000392069 0.0000275114 0.0000210912 0.0000174896 0.00001423 0.0000132979 0.0000115821 0.0000102271 0.00000945148 0.00000945148
GSP_Buckner_MGH_00683 0.0000845185 0.0000551939 0.0000436544 0.0000352886 0.0000304182 0.0000246739 0.0000224894 0.0000198237 0.0000177285 0.000016311 0.000016311
GSP_Buckner_MGH_00685 0.0000636756 0.000041004 0.0000332211 0.0000281593 0.0000245311 0.0000205981 0.0000191164 0.0000171351 0.0000155319 0.000014288 0.000014288
GSP_Buckner_MGH_00686 0.0000965513 0.0000695337 0.0000515832 0.0000410143 0.0000350824 0.0000294154 0.0000269337 0.0000240028 0.0000216497 0.0000198841 0.0000198841
GSP_Buckner_MGH_00689 0.0000555684 0.0000393608 0.0000286059 0.0000246097 0.0000215753 0.00001754 0.0000166236 0.000014282 0.0000130004 0.0000119589 0.0000119589
GSP_Buckner_MGH_00691 0.0000873147 0.0000563984 0.0000431312 0.0000358652 0.0000305648 0.0000252937 0.0000231034 0.0000200633 0.0000179481 0.0000164879 0.0000164879
GSP_Buckner_MGH_00692 0.0000975281 0.0000703454 0.0000568241 0.0000475252 0.0000401677 0.0000337188 0.0000309498 0.0000274817 0.0000247946 0.000022761 0.000022761
GSP_Buckner_MGH_00695 0.000106088 0.0000758637 0.0000596631 0.0000502579 0.0000436256 0.000036348 0.0000334793 0.000029899 0.000027063 0.0000248185 0.0000248185
GSP_Buckner_MGH_00698 0.0000840315 0.0000574794 0.0000461542 0.000038444 0.0000337625 0.0000281935 0.0000260298 0.0000232414 0.0000209262 0.0000192179 0.0000192179
GSP_Buckner_MGH_00699 0.0000729078 0.0000514406 0.000042157 0.0000361518 0.000031809 0.0000260896 0.000024249 0.0000213362 0.0000190439 0.0000175169 0.0000175169
GSP_Buckner_MGH_00701 0.0000852082 0.0000541987 0.0000419498 0.0000346789 0.0000288668 0.0000237121 0.0000223827 0.0000199351 0.0000177094 0.0000162705 0.0000162705
GSP_Buckner_MGH_00702 0.0000898555 0.0000682352 0.000051796 0.0000438002 0.0000377138 0.0000314931 0.0000289788 0.0000257007 0.000023066 0.0000212016 0.0000212016
GSP_Buckner_MGH_00705 0.0000254379 0.0000165322 0.0000133696 0.0000100577 0.00000920772 0.00000668404 0.0000069409 0.00000581609 0.00000537373 0.00000501571 0.00000501571
GSP_Buckner_MGH_00706 0.000122621 0.0000807977 0.000062982 0.0000520565 0.0000445991 0.000037802 0.0000340903 0.0000305491 0.0000275629 0.0000252723 0.0000252723
GSP_Buckner_MGH_00708 0.0000352323 0.0000159264 0.0000116043 0.00000840657 0.00000715545 0.00000497076 0.00000518819 0.00000434319 0.00000376658 0.00000354748 0.00000354748
GSP_Buckner_MGH_00709 0.0000588715 0.0000374643 0.0000299318 0.00002451 0.0000218313 0.0000177288 0.0000168509 0.0000148225 0.0000131672 0.0000121167 0.0000121167
GSP_Buckner_MGH_00711 0.0000626754 0.0000358213 0.0000281719 0.0000233203 0.0000194976 0.0000155089 0.0000144608 0.000012712 0.0000113287 0.0000104595 0.0000104595
GSP_Buckner_MGH_00712 0.0000831151 0.000056786 0.0000451939 0.0000368172 0.0000319286 0.0000266279 0.0000248753 0.0000220961 0.0000198356 0.0000182525 0.0000182525
GSP_Buckner_MGH_00713 0.0000681186 0.0000461711 0.0000332824 0.0000272741 0.0000229397 0.0000181622 0.0000166572 0.0000145374 0.0000128538 0.0000118456 0.0000118456
GSP_Buckner_MGH_00715 0.000117415 0.0000831062 0.0000629898 0.0000522941 0.0000449733 0.0000379816 0.0000347197 0.00003075 0.0000277524 0.0000254729 0.0000254729
GSP_Buckner_MGH_00718 0.0000950607 0.00006314 0.0000478422 0.000040084 0.000034548 0.000029 0.0000263968 0.0000233839 0.0000210199 0.0000193036 0.0000193036
GSP_Buckner_MGH_00720 0.0000729818 0.0000496463 0.0000361563 0.0000284808 0.00002358 0.0000187558 0.0000174659 0.0000151599 0.0000133625 0.0000122971 0.0000122971
GSP_Buckner_MGH_00724 0.00005088 0.0000361113 0.0000275046 0.0000224165 0.0000194816 0.0000165187 0.0000154917 0.0000137916 0.0000122072 0.0000112294 0.0000112294
GSP_Buckner_MGH_00725 0.0000590128 0.0000383779 0.000029748 0.0000245166 0.0000201819 0.0000167531 0.0000153364 0.0000134014 0.0000119672 0.0000110281 0.0000110281
GSP_Buckner_MGH_00727 0.0000682263 0.0000461498 0.0000347977 0.0000297612 0.0000267194 0.000021891 0.0000203509 0.0000179231 0.0000161041 0.0000148123 0.0000148123
GSP_Buckner_MGH_00733 0.000112401 0.0000780064 0.0000597744 0.0000481597 0.0000406419 0.0000329308 0.0000299578 0.0000266808 0.0000240035 0.0000220173 0.0000220173
GSP_Buckner_MGH_00735 0.000120654 0.0000747994 0.0000569214 0.0000459922 0.0000381465 0.000032012 0.0000293535 0.0000261472 0.0000235935 0.0000216669 0.0000216669
GSP_Buckner_MGH_00737 0.0000937686 0.0000657672 0.0000495569 0.0000402175 0.0000347379 0.000028446 0.0000261423 0.0000232713 0.0000210264 0.0000193303 0.0000193303
GSP_Buckner_MGH_00739 0.0000502568 0.0000371542 0.0000289801 0.0000236122 0.00002049 0.0000156628 0.0000147188 0.0000126825 0.0000114235 0.0000105386 0.0000105386
GSP_Buckner_MGH_00741 0.000105994 0.0000713493 0.0000550321 0.0000451252 0.0000387687 0.0000322073 0.0000293846 0.0000258868 0.0000233108 0.0000214219 0.0000214219
GSP_Buckner_MGH_00742 0.000120776 0.0000877949 0.0000706368 0.0000576275 0.0000492207 0.0000417443 0.000037845 0.0000333964 0.0000299488 0.0000274547 0.0000274547
GSP_Buckner_MGH_00743 0.000106868 0.0000730835 0.0000569141 0.0000460471 0.0000391189 0.0000320934 0.0000290985 0.0000256333 0.0000231452 0.0000212603 0.0000212603
GSP_Buckner_MGH_00746 0.000115958 0.0000776755 0.0000590439 0.0000474131 0.0000406298 0.0000341037 0.0000310397 0.0000274042 0.0000246632 0.0000226435 0.0000226435
GSP_Buckner_MGH_00747 0.0000802595 0.0000557741 0.0000415877 0.0000334067 0.0000272502 0.0000220966 0.0000204905 0.0000178555 0.0000158646 0.0000146023 0.0000146023
GSP_Buckner_MGH_00753 0.000099108 0.0000697426 0.0000547521 0.0000447833 0.0000383604 0.0000316867 0.0000286683 0.0000253482 0.0000227944 0.0000209349 0.0000209349
GSP_Buckner_MGH_00758 0.000114643 0.0000753788 0.0000583455 0.0000461834 0.0000388429 0.0000323351 0.0000296495 0.0000261323 0.000023542 0.0000216169 0.0000216169
GSP_Buckner_MGH_00760 0.0000864283 0.0000589277 0.0000464856 0.0000389657 0.0000335272 0.0000273755 0.000024772 0.0000218164 0.0000195005 0.0000179169 0.0000179169
GSP_Buckner_MGH_00761 0.0000705368 0.0000471263 0.0000307786 0.0000256073 0.0000223469 0.0000184144 0.0000171615 0.0000150405 0.0000132659 0.0000122134 0.0000122134
GSP_Buckner_MGH_00767 0.000103649 0.0000747698 0.0000578469 0.0000471566 0.0000393129 0.0000321284 0.0000293657 0.000025748 0.0000232938 0.0000213881 0.0000213881
GSP_Buckner_MGH_00772 0.000102807 0.0000684613 0.0000496289 0.0000407022 0.0000347556 0.0000292986 0.0000267738 0.0000238081 0.0000215196 0.0000197597 0.0000197597
GSP_Buckner_MGH_00773 0.000142853 0.0000872254 0.0000682905 0.00005568 0.0000485792 0.0000415049 0.0000376268 0.0000337419 0.0000304166 0.0000279236 0.0000279236
GSP_Buckner_MGH_00781 0.000074405 0.0000487672 0.0000341038 0.0000277891 0.0000244275 0.0000203059 0.0000188587 0.0000164785 0.0000147124 0.0000135538 0.0000135538
GSP_Buckner_MGH_00782 0.000092072 0.0000672856 0.000051583 0.0000437299 0.000038265 0.0000320166 0.0000293543 0.0000260779 0.000023298 0.0000214193 0.0000214193
GSP_Buckner_MGH_00783 0.0000321877 0.0000167772 0.0000123399 0.0000108793 0.00000980725 0.0000073487 0.00000710435 0.00000607653 0.00000520617 0.00000485705 0.00000485705
GSP_Buckner_MGH_00788 0.0000929674 0.0000647919 0.0000527878 0.0000452265 0.0000395258 0.0000333252 0.0000300851 0.0000265072 0.0000238634 0.0000219129 0.0000219129
GSP_Buckner_MGH_00789 0.0000628178 0.0000421584 0.0000328597 0.0000268384 0.0000222789 0.000018224 0.0000166805 0.0000146361 0.0000130126 0.0000119825 0.0000119825
GSP_Buckner_MGH_00791 0.00011707 0.0000774052 0.0000599021 0.0000484281 0.0000415821 0.000034946 0.0000319755 0.0000284394 0.0000255121 0.000023424 0.000023424
GSP_Buckner_MGH_00795 0.0000939601 0.0000600537 0.0000462738 0.0000366249 0.0000303637 0.0000247867 0.0000229186 0.0000200629 0.0000178691 0.000016436 0.000016436
GSP_Buckner_MGH_00799 0.000103014 0.0000662518 0.0000489894 0.0000401433 0.0000335908 0.0000277172 0.0000255591 0.00002243 0.0000200616 0.0000184344 0.0000184344
GSP_Buckner_MGH_00800 0.0000730323 0.0000479886 0.000037999 0.0000313751 0.0000281492 0.0000233248 0.0000217018 0.0000189109 0.0000168763 0.0000155362 0.0000155362
GSP_Buckner_MGH_00801 0.0000805668 0.0000579284 0.0000426047 0.000034891 0.0000296352 0.0000244877 0.0000224737 0.0000197177 0.0000177497 0.0000163059 0.0000163059
GSP_Buckner_MGH_00804 0.0000647621 0.0000374675 0.0000251339 0.0000184267 0.0000147539 0.0000108762 0.0000104977 0.00000911072 0.00000802272 0.00000742061 0.00000742061
GSP_Buckner_MGH_00806 0.000086804 0.0000594497 0.0000451057 0.0000381129 0.0000324289 0.0000273399 0.0000244733 0.0000217448 0.0000194591 0.0000178963 0.0000178963
GSP_Buckner_MGH_00807 0.0000759185 0.0000472528 0.0000345564 0.0000269339 0.0000228254 0.0000185455 0.0000171744 0.0000153039 0.0000138727 0.0000127557 0.0000127557
GSP_Buckner_MGH_00814 0.000124939 0.0000805307 0.000061942 0.0000500994 0.0000427062 0.0000361614 0.0000331221 0.0000293786 0.0000265345 0.0000243534 0.0000243534
GSP_Buckner_MGH_00815 0.0000940746 0.0000602302 0.0000466025 0.0000376151 0.000032165 0.0000266693 0.0000243523 0.0000213744 0.000019164 0.0000176391 0.0000176391
GSP_Buckner_MGH_00817 0.0000746064 0.0000492823 0.0000391909 0.0000313219 0.0000270801 0.0000219414 0.0000201042 0.0000176294 0.0000157604 0.0000144723 0.0000144723
GSP_Buckner_MGH_00818 0.0000649872 0.0000441592 0.0000355683 0.0000285205 0.0000246813 0.0000202051 0.0000185732 0.0000162324 0.0000145701 0.0000134236 0.0000134236
